scene,query_room,query_image,pred_room,pred_scene,reference_image,correct,global_score,patch_score,object_score,total_score,fine_matches
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/71.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8984125852584839,0.7173655033111572,0.8963218331336975,2.5120999217033386,282
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/72.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/1.png,1,0.7614980340003967,0.22726139426231384,0.7875945568084717,1.7763539850711823,115
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/73.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7650512456893921,0.6506996154785156,0.7668108344078064,2.182561695575714,191
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/74.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/1.png,1,0.8225086331367493,0.48670294880867004,0.913865327835083,2.2230769097805023,30
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/75.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.802334725856781,0.7678869962692261,0.7644788026809692,2.3347005248069763,168
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/76.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.9194890260696411,0.5040985941886902,0.8354611992835999,2.259048819541931,411
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/77.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.5939838290214539,0.6569898128509521,0.8325934410095215,2.0835670828819275,128
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/78.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7793180346488953,0.11182801425457001,0.9295110702514648,1.8206571191549301,173
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/79.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.9212190508842468,0.7121878266334534,0.8878964185714722,2.5213032960891724,190
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/8.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7963292002677917,0.4411786198616028,0.8891009092330933,2.126608729362488,16
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/80.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7885457277297974,0.2703869938850403,0.7831437587738037,1.8420764803886414,123
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/81.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8217406272888184,0.6757081151008606,0.8548682928085327,2.3523170351982117,177
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/82.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7725173830986023,0.5162311792373657,0.8186831474304199,2.107431709766388,131
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/83.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7961626648902893,0.5225125551223755,0.8207499980926514,2.139425218105316,140
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/84.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/1.png,1,0.9245604872703552,0.8001659512519836,0.7292547225952148,2.4539811611175537,113
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/85.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8703530430793762,0.179143488407135,0.7248938679695129,1.7743903994560242,205
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/86.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8730082511901855,0.0,0.0,0.8730082511901855,91
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/87.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.9154597520828247,0.701024055480957,0.8780719041824341,2.494555711746216,139
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/88.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7106855511665344,0.5335724353790283,0.7764496803283691,2.020707666873932,8
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/89.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.81856769323349,0.6032978892326355,0.8576827049255371,2.2795482873916626,98
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/9.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7287437915802002,0.48066246509552,0.5445842146873474,1.7539904713630676,13
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/90.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8122814297676086,0.0,0.0,0.8122814297676086,182
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/91.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8475256562232971,0.5751688480377197,0.8465767502784729,2.2692712545394897,337
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/92.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7867859601974487,0.7681192755699158,0.8261388540267944,2.381044089794159,152
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/93.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/2.png,1,0.8934323191642761,0.7603518962860107,0.8142307996749878,2.4680150151252747,116
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/94.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.9169242978096008,0.7403281331062317,0.9113847613334656,2.568637192249298,221
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/95.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8590966463088989,0.0,0.0,0.8590966463088989,13
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/96.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.9018012285232544,0.7446095943450928,0.8679759502410889,2.514386773109436,241
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/97.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8634556531906128,0.5659379959106445,0.7941042184829712,2.2234978675842285,181
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/98.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8957254886627197,0.7559374570846558,0.9205506443977356,2.572213590145111,473
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/99.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.9086764454841614,0.6829445362091064,0.8002628087997437,2.3918837904930115,307
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/0.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8962939381599426,0.799397349357605,0.8358985781669617,2.5315898656845093,337
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/1.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7179883122444153,0.7500160932540894,0.7832794189453125,2.251283824443817,141
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/10.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.8910082578659058,0.7260459065437317,0.8198485374450684,2.436902701854706,76
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/100.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7030425071716309,0.6764912605285645,0.5694518089294434,1.9489855766296387,29
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/101.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8564825654029846,0.8125,0.8863587975502014,2.555341362953186,281
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/102.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7931646108627319,0.5482877492904663,0.7365190982818604,2.0779714584350586,108
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/103.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.9265936017036438,0.93265300989151,0.8456277847290039,2.7048743963241577,438
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/104.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.9097384810447693,0.8296144008636475,0.721677839756012,2.4610307216644287,184
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/105.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7749465703964233,0.6638872027397156,0.6627813577651978,2.1016151309013367,31
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/106.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.8656719326972961,0.7988698482513428,0.8353038430213928,2.4998456239700317,172
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/107.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9237228631973267,1.0,1.0,2.9237228631973267,917
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/108.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.9154722094535828,0.5776754021644592,0.775839626789093,2.268987238407135,148
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/109.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.823792576789856,0.6425958275794983,0.6337435841560364,2.1001319885253906,9
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/11.png,living,apartment_2,datasets/ReplicaReID/apartment_2/living/ref/rgb/1.png,1,0.5996603965759277,0.6947396993637085,0.6374700665473938,1.93187016248703,15
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/110.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.9022198915481567,0.8085427284240723,0.8080703020095825,2.5188329219818115,581
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/111.png,dining,room_2,datasets/ReplicaReID/room_2/dining/ref/rgb/0.png,0,0.6413048505783081,0.0,0.0,0.6413048505783081,15
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/112.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7990658283233643,0.5358211398124695,0.6792774200439453,2.014164388179779,110
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/113.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.787104070186615,0.7900183200836182,0.867735743522644,2.444858133792877,231
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/114.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9052491188049316,0.7137589454650879,0.8368172645568848,2.4558253288269043,36
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/115.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.7164434790611267,0.7467697858810425,0.7108671069145203,2.1740803718566895,200
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/116.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7459977865219116,0.6315672993659973,0.7031059861183167,2.0806710720062256,26
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/117.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.9452097415924072,0.8912783861160278,0.8686724305152893,2.7051605582237244,393
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/118.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.8619270920753479,0.5404630303382874,0.9176172018051147,2.32000732421875,381
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/119.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.685106098651886,0.7806988954544067,0.668409526348114,2.1342145204544067,146
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/12.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8476116061210632,0.7524961233139038,0.8904595375061035,2.4905672669410706,100
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/120.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.8705634474754333,0.576905369758606,0.7961653470993042,2.2436341643333435,111
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/121.png,dining,room_2,datasets/ReplicaReID/room_2/dining/ref/rgb/1.png,0,0.7602341771125793,0.2733330726623535,0.7464115619659424,1.7799788117408752,9
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/122.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.838430643081665,0.6595291495323181,0.8152315616607666,2.3131913542747498,10
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/123.png,dining,room_2,datasets/ReplicaReID/room_2/dining/ref/rgb/1.png,0,0.766661524772644,0.33975476026535034,0.7502721548080444,1.8566884398460388,11
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/124.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8434308171272278,0.7812749743461609,0.8191664218902588,2.4438722133636475,240
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/125.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8999485969543457,0.6570545434951782,0.8408865928649902,2.397889733314514,224
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/126.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8495557904243469,0.6998384594917297,0.8374545574188232,2.3868488073349,163
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/127.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8778149485588074,0.7666299939155579,0.8041933178901672,2.4486382603645325,266
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/128.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8949151039123535,0.8135643601417542,0.8396235704421997,2.5481030344963074,327
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/129.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8532192707061768,0.7184950113296509,0.8725491166114807,2.4442633986473083,177
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/13.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7104430198669434,0.6768952012062073,0.6383169889450073,2.025655210018158,109
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/130.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.8661360144615173,0.7274652719497681,0.7095520496368408,2.303153336048126,16
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/131.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7058507204055786,0.6964008808135986,0.8235505819320679,2.225802183151245,172
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/132.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7592498660087585,0.7122601270675659,0.744926393032074,2.2164363861083984,201
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/133.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7447845935821533,0.5511651039123535,0.8381467461585999,2.1340964436531067,66
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/134.png,office,office_3,datasets/ReplicaReID/office_3/office/ref/rgb/0.png,0,0.8447684049606323,0.6312437653541565,0.8471378684043884,2.3231500387191772,14
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/135.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.837828516960144,0.7083136439323425,0.8214111328125,2.3675532937049866,93
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/136.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8926344513893127,0.7601836919784546,0.8268657326698303,2.4796838760375977,122
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/137.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8208492398262024,0.0,0.0,0.8208492398262024,176
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/138.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7780835032463074,0.7823579907417297,0.6868250370025635,2.2472665309906006,128
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/139.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8896363377571106,0.6382272839546204,0.8014213442802429,2.329284965991974,140
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/14.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8279452919960022,0.0,0.0,0.8279452919960022,184
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/140.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7922055721282959,0.7377498149871826,0.8458261489868164,2.375781536102295,110
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/141.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.834399938583374,0.8033304810523987,0.6877545714378357,2.3254849910736084,100
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/142.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8517735004425049,0.7978256940841675,0.8880245685577393,2.5376237630844116,80
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/143.png,living,apartment_2,datasets/ReplicaReID/apartment_2/living/ref/rgb/1.png,1,0.7277557253837585,0.6761960983276367,0.718718945980072,2.1226707696914673,39
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/144.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8274563550949097,0.7657586932182312,0.8058955669403076,2.3991106152534485,82
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/145.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8746371269226074,0.71124666929245,0.7856842279434204,2.371568024158478,129
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/146.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.746102511882782,0.7518569231033325,0.8066346645355225,2.304594099521637,110
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/147.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7552869319915771,0.6494327783584595,0.7235161066055298,2.1282358169555664,100
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/148.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.8750185966491699,0.6571471095085144,0.737564742565155,2.2697304487228394,26
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/149.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8101345300674438,0.6371479034423828,0.8765524625778198,2.3238348960876465,165
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/15.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7264057397842407,0.8274358510971069,0.8485605120658875,2.402402102947235,278
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/150.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8876510858535767,0.7244625687599182,0.811661422252655,2.42377507686615,164
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/151.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.793205738067627,0.8156377673149109,0.8487529158592224,2.4575964212417603,151
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/152.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7166540026664734,0.6254790425300598,0.6324008703231812,1.9745339155197144,125
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/153.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8475350737571716,0.8567269444465637,0.9197976589202881,2.6240596771240234,103
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/16.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8439189791679382,0.6761703491210938,0.8052821159362793,2.3253714442253113,52
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/17.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7030006647109985,0.695155143737793,0.7127384543418884,2.11089426279068,48
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/18.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.878688395023346,0.6957555413246155,0.7672358751296997,2.341679811477661,36
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/19.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8143999576568604,0.7532685995101929,0.7565780282020569,2.32424658536911,40
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/2.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7700648307800293,0.7422758340835571,0.7211047410964966,2.233445405960083,128
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/20.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7346845269203186,0.6512730717658997,0.6102510094642639,1.9962086081504822,117
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/21.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7381027936935425,0.6895709037780762,0.8075379133224487,2.2352116107940674,149
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/22.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7868971228599548,0.824363112449646,0.8069466352462769,2.4182068705558777,207
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/23.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8261927962303162,0.6894024610519409,0.8200087547302246,2.3356040120124817,37
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/24.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7859377264976501,0.7282336354255676,0.7276059985160828,2.2417773604393005,40
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/25.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8008344173431396,0.7395389080047607,0.7262982130050659,2.2666715383529663,44
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/26.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8384572267532349,0.7570306658744812,0.8134936690330505,2.4089815616607666,58
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/27.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9047147631645203,0.6242436766624451,0.7947013974189758,2.323659837245941,20
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/28.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.8801512718200684,0.7141843438148499,0.8332165479660034,2.4275521636009216,132
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/29.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.8554441332817078,0.623703122138977,0.8955940008163452,2.37474125623703,216
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/3.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7393179535865784,0.7251261472702026,0.7946730256080627,2.2591171264648438,140
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/30.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.8341090679168701,0.738834023475647,0.753730297088623,2.32667338848114,229
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/31.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.6554322242736816,0.6039432287216187,0.8479547500610352,2.1073302030563354,135
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/32.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/1.png,1,0.8263826966285706,0.528968334197998,0.7291473150253296,2.084498345851898,112
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/33.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.9183032512664795,1.0,1.0000001192092896,2.918303370475769,936
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/34.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7698132991790771,0.6160978078842163,0.8590183854103088,2.2449294924736023,264
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/35.png,office,office_4,datasets/ReplicaReID/office_4/office/ref/rgb/0.png,0,0.7140671610832214,0.528643786907196,0.8144109845161438,2.0571219325065613,6
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/36.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8487057685852051,0.7402938604354858,0.8188304305076599,2.407830059528351,49
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/37.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7736815810203552,0.6065908670425415,0.9210265874862671,2.301299035549164,207
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/38.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7681863307952881,0.5627272129058838,0.8941103219985962,2.225023865699768,189
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/39.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6548418402671814,0.7561962604522705,0.6654609441757202,2.076499044895172,176
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/4.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7230203747749329,0.7845538854598999,0.7900669574737549,2.2976412177085876,88
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/40.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.7578400373458862,0.5978896617889404,0.8737005591392517,2.2294302582740784,139
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/41.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/2.png,1,0.8482093811035156,0.5579777359962463,0.9056845307350159,2.311871647834778,354
